text,sentiment
1493,Protocol is an implausible movie whose only saving grace is that it stars Goldie Hawn along with a good cast of supporting actors. The story revolves around a ditzy cocktail waitress who becomes famous after inadvertently saving the life of an Arab dignitary. The story goes downhill halfway through the movie and Goldie's charm just doesn't save this movie. Unless you are a Goldie Hawn fan don't go out of your way to see this film.,0
1494,"almost every review of this movie I'd seen was pretty bad. It's not pretty bad, it's actually pretty good, though not great. The Judy Garland character could have gotten annoying, but she didn't allow it to. Somewhere along the line, i've become a fan of brooding, overbearing, overacting Van Heflin, at least in the early 40's. Judy's singing is great, but the film missed a great chance by not showing more of their relationship. I gave it a 7.",1
1495,"Carter Wong plays a noble hero on a quest for a book of healing which leads him seeking ultimate vengeance! The pacing is good in this film and there are a lot of fight scenes to keep the movie going. The flying guillotines look wicked and the main villain has no problems using them. Although the story isn't strong, the action is fun and draws you to the very end (which I felt could've had a sequel).<br /><br />Campy and dark, this is great ol skool kung fu!!",1
1496,"What a waste! This movie could have really been something decent, but the writing, in particular, is crap, and the main characters are rather shallow and uninteresting. Mike Meyers was good, and the historical recreation of late 70s decadence was well crafted, but overall, this movie was a big waste of time. Instead, the movie to watch, that deals with similar themes and the same basic time frame, is the great BOOGIE NIGHTS.",0
1497,"I can't remember many films where a bumbling idiot of a hero was so funny throughout. Leslie Cheung is such the antithesis of a hero that he's too dense to be seduced by a gorgeous vampire... I had the good luck to see it on a big screen, and to find a video to watch again and again. 9/10",1
1498,"With a well thought out cast, this movie was a great comedic relief. The plot is well-written and the cast was knockout. Every bit as good as the reviews suggested (a rarity) and was highly entertaining. Being a huge John Candy fan myself, this movie was no disappointment.",1
1499,"This movie is just too funny, a totally non-PC gangster romp. If Mel Brooks made a picture about the Mob in the 30's, it would probably look like this. Too many great one-liners to to remember, and while its not for everyone, anyone who DOESNT laugh a whole bunch of times doesnt have a pulse. So, put it on and LAUGH you Iceholes!!!",1
1500,"First I bough this movie on VHS than I just had to buy it on dvd, it is on of my favorite movies of all time. I have read the book, but I really think the movie is much better. I loved Gwyneth Paltrow as Emma and Jeremy Northam as Mr. Knightley was an excellent chose. He was brilliant!<br /><br />It's a 10/10 movie!!!<br /><br />",1
1501,"This film is not even worth walking to the movie theatre. No jokes, but stupid and boring laughing on repeated disgusting stuff. The music and the girls are great, unfortunately you have to watch the whole movie to enjoy them. It was weak, very very weak.",0
1502,"Bizarre take on the Cinderella tale. Terribly poor script, but Kathleen Turner turns in a pretty decent evil step-mother performance.<br /><br />Visually stunning in some parts, but that's about it. The period costumes range from the Elizabethan era to the 1990s. Fast forward until you see something interesting and save yourself the full 90 minutes of drivel.<br /><br />If you're really in the mood for a Cinderella story - I suggest ""Ever After: A Cinderella Story"" or ""The Glass Slipper"".",0
1503,I thought this was one of those really great films to see with a bunch of close friends. I laughed and cried and laughed and cried at the same time. It was just really touching. Although not a new concept this was a very well made film.,1
1504,"This movie is absolutely pointless, one of the good esamples how Malcom McDowall never got one decent role after Clockwork Orange. This one may be one of the worst though. No story, crappy special effects, shot in 4:3/or even worse cropped on DVD, just avoid it ....",0
1505,"This film is a massive Yawn proving that Americans haven't got the hang of farce. Even when it has already been written for them! The original film ""Hodet Over Vannet"" is a witty comedy of errors that I would rate 8/10. It isn't just about a linguistic translation, but certain absurd chains of events are skipped entirely, robbing the film of its original clever farcical nature and turning it into a cheap ""oops there go my trousers"" style of farce.",0
1506,"This movie tells the tender tale of a demented scientist who, after his fiance is decapitated, goes around ogling strippers so that he can find a suitable body to attach her noggin to. Everyone in this movie exudes more slime than a snail, particularly our protagonist.",0
1507,"... It even beats the nasty ""raw"". Almost twenty years old is this show and still I laughed VERY MUCH when I was watching it last night. It shows Eddie Murphy dressed in tight red clothes(Old School)and he jokes with everything from celebertis to his family. He was only 22-years old then and this is a must-see!<br /><br />8/10",1
1508,"I never met a single person (out of hundreds) who hated this movie. Bet that anyone who votes it down is a petty saboteur, or a victim of one. This film has everything. Ask yourself, ""Are you a fan of. . . ?"" Then go see ""Laputa"".<br /><br />It's not my favorite movie, but my favorite IS directed by the same person (Hayao Miyazaki). In any case, this one ranks among my top five. And I've seen a LOT of movies.",1
1509,"Oh, man! This thing scared the heck out of me when I first watched it... and I was SIXTEEN!!!<br /><br />That creepy animated Barbie is scary as hell! I want to stop talking about her now.",0
1510,"The producers of this film offer to pay funeral expenses for anyone who dies of fright while watching this movie. They should have offered intensive psychotherapy for anyone who really enjoyed this stinker. A young couple moves into a house, where a woman who looks like the woman from the couple lived. Extremely boring, and very predictable. In the end I ended up not caring about anyone in this movie.<br /><br />Avoid this one at all costs.",0
1511,"Tigerland is one of the finest films that i have seen, and in my opinion it outdoes even full metal jacket, a film of similar nature. Bozz is played exceptionally well by Farrell, and is a character who stays in your mind long after the film ends. The ending is brilliantly cut by schumacher - with the melodic harmony singing and the slow mo of the troops preparing to leave. What a film.",1
1512,"What's up with Robert ""Pretentious"" Altman? Was he saving on lighting? Everything was so dark in this boring movie that it was laughable. I mean, have you ever seen a lawyer's office where everyone works by candlelight?<br /><br />Don't waste your time. In fact, don't waste your time with anything Altman makes: It's all a pretentious waste of film.",0
1513,"This is a smart drama about the way of life in a Texas honky tonk in the early 1980's. John Travolta and Debra Winger turn out two very believable performances as Bud and Sissy Davis. This film really opens up the country music scene and helped introduce America to the mechanical bull. If you love a good romance film, then you will love this movie.",1
1514,"An idiotic dentist finds out that his wife has been unfaithful. So, no new story lines here. However, the authors managed to create a stupid, disgusting film. If you enjoy watching kids vomiting, or seeing a dentist imagining that he is pulling all his wife's teeth out in a bloody horror-type, go see (or rent) the film. If not, move on to something else (MY FAIR LADY, anyone?)",0
1515,"Just like everybody else have said, the acting is awful, no story or whatsoever, poor directing. About the SFX, the 360 degree, matrix style shooting, 1 shoot is stupid enough, but for each characters. I mean come on gimme a break. And what's up with all those video game scenes, just to remind us it's a ""video game adaptation""? Jesus, they should have fired whoever think up this idea.<br /><br />0.00001/10",0
1516,This film captures the true struggle with identity that is ongoing in our teenage years. It is really moving and it feels strangely like a documentary-not contrived but very real. It is very interesting and unsettling,1
1517,"I think it's a great movie!! It's fun, maybe a little unrealistic, but fun and dramatic!! I would like to see it again, if they were showing it in TV!! Just 1 question: Are we still talking about the same movie???",0
1518,"Oh my, this was the worst reunion movie I have ever seen. (That is saying a lot.) I am ashamed of watching.<br /><br />What happened in the script meetings? ""Ooooooh, I know! Let's have two stud muffins fall madly in love with the Most-Annoying-Character-Since-Cousin-Oliver."" ""Yeah, that'll be cool!""<br /><br />Even for sitcoms, this was the most implausible plot since Ron Popeil starting spray painting bald men.",0
1519,"All I can really say is that I'm glad that I was knitting socks while watching the movie, or I would be very angry for having wasted 2 hours of my life. The acting was terrible, the plot was even worse. There were some scenes that were meant to be serious that had my husband and I laughing out loud. I highly recommend this movie to people who like to do their own version of MST3K.",0
1520,"Bruce Almighty, one of Carrey's best pictures since... well... a long time. It contains one of the funniest scenes I have seen for a long time too... Morgan Freeman plays God well and even chips in a few jokes that are surprisingly funny. It contains one or two romantic moments that are a bit boring but over all a great movie with some funny scenes. The best scene in, it is where Jim is messing up the anchor man's voice.<br /><br />My rating: 8/10",1
1521,"Poor Paul Mercurio. After landing the role of Scott Hastings in Strictly Ballroom, the best film in history, he managed to find himself doing a lot of rubbish. None of the characters in this film is very unlikable, or even hateable, but Mercurio's lead is the sort of person you prefer to ignore - completely unloveable and he wears OVERALLS. Big mistake in costume design, that one.",0
1522,"This is the kind of movie the US doesn't make. It's why people rent foreign films. It's a great story about how one person, even if he is retarded can make a person find reason in an empty life. Everybody can learn from Georges. It also shows how people that are mentally challenged suffer in their life and shows them in a very realistic way (I think). As its classic in foreign films this movie has a bittersweet ending, but that only makes it a better movie.",1
1523,"Firstly let me say that I didn't like the fact that The Rock won the title that is so gay. Next I feel Regal should have got back his European title, Jeff Hardy is a crappy champ. Rob Van Dam had the Intercontinental title too long already Brock should have won it. I am pleased with Storm and Christian being tag champs, best match was the Booker T and Big Show match in my opinion.",1
1524,"This was a fine example of how an interesting film can be made without using big stars and big effects. Just tell a true story about the struggles of two African American women over a turbulent century.<br /><br />This movie challenges us all to look at our own personal prejudices and see that people are people, not white, black, etc.<br /><br />Good movie with a good message.",1
1525,"its not as good as the first movie,but its a good solid movie its has good car chase scenes,on the remake of this movie there a story for are hero to drive fast as his trying to rush to the side of his ailing wife,the ending is great just a good fair movie to watch in my opinion,<br /><br />",1
1526,"Don't know how this missed award nominations. Great film. Certainly of the calibre of ""Beautiful Mind"" Great acting, photography, script and drama. I can't imagine anyone not being entranced by this film.",1
1527,"Even for the cocaine laced 1980's this is a pathetic. I don't understand why someone would want to waste celluloid, time, effort, money, and audience brain cells to make such drivel. If your going to make a comedy, make it funny. If you want to film trash like this keep it to yourself. If you're going to release it as a joke like this: DON'T!!! I mean, it was a joke right? Someone please tell me this was a joke. please.",0
1528,"Probably the worst film I've ever seen, the acting and story were terrible and I almost fell asleep. The only good actor was Colm Meaney. I had the impression to see the same scenes again and again until the end, no emotion, no charisma...nothing !",0
1529,"As someone who has lived with cerebral palsey for over forty years, I find this movie to be inspirational. If someone with such a severe case of CP as Christie Brown has can do so much, then there's no reason that I couldn't achieve my own dreams. Daniel Day-Lewis and Brenda Fricker both give awesome performances.<br /><br />",1
1530,"1 out of 10.<br /><br />This is the kind of movie that you cant believe you just wasted 2 hours of your life as you see the credits role. I honestly think I could make a better Vampire movie.... and I know nothing. The only thing that does not just suck (harder than a Vampire) is Jason Scott Lee.... his character is at least a little bit cool, has some mystery, and kicks a little butt.",0
1531,"I'm a big fan of Troma but I can't figure out why they bought the rights to this movie, It's so boring I felt like I was watching for 3 hours. Some where on the plot summary it says ""but what Satan doesn't know he's stuck with annoying tourists"" Well they didn't seem to bother him in the movie, just me.<br /><br />The only good thing about this movie is the actor who plays Satan, I like bad movie's but it was just boring.",0
1532,"I could only get through about 25 mins of it. Not one laugh in the 25 minutes I gave it, one of the most painful films I've ever had to endure. Chris Kattan is so nervous on screen that it made me nervous to watch him. Just a horrible movie.",0
1533,"I know a lot of people don't like this movie, but I just think it is adorable. There's not much I can say, but the movie is a feel-good movie I guess. The songs are beautiful, the costumes are beautiful, the voices are beautiful, and there are a lot of funny lines in the movie, especially as Briggitta learns about the do's and don't's of society. If you like musicals, I'd say you'd like this one!",1
1534,I've had to change my view on the worst film in the world having just seen this one. THIS IS IT!<br /><br />Make no mistake this film is awful.<br /><br />Here's a list of reasons:<br /><br />Hopeless storyline (despite being based on a true story). Dreadful acting (what was Judge Reinhold thinking) Unbelieveably bad stunts. Childish dialogue. Non-existent continuity. Lack of atmosphere.<br /><br />Get the picture?<br /><br />,0
1535,"Watching this movie made me think constantly; why are they making such a problem out of some broken brakes? There are a million options to slow down the car! In the movie Speed the writers a least thought of a good reason why the car wasn't able to stop...<br /><br />There aren't many good things to say about this film; all the usual narrative cliche's make their appearance, the actors are very bad, the story is as leak as a sieve etc. That makes this movie a waste of time and money.<br /><br />",0
1536,"From the nepotism capitol of the world comes another junk flick in a fancy wrapper. ""CQ"" tells a lame, disjointed mess of a story which is little more than a bunch of silly caricatures, a babe, and straight man Davies running around trying to make a stupid sci-fi flick. I can't think of any reason anyone would want to spend time with this ridiculous attempt at film making. (D)",0
1537,"I love Julian Sands and will at least attempt to watch anything he's in, but this movie nearly did me in. I'm hard pressed to remember when I found any other movie to move....so......slow.........ly.....zzzzzzzzzzzz<br /><br />Pop it in the VCR when you've run out of sleeping pills.",0
1538,Very good dramatic comedy about a playwright trying to figure out how to keep his head above water after running out of ideas. Can't say much about this film without giving away the story. I can say that little was as it seems as you are watching the picture. Everybody has his or her own agenda. Nice little surprise at the end - after all the other surprises. Well written with good performances by all.,1
1539,Ronald Colman gives a terrific performance as a stage actor who really gets into his work. When he plays Othello on the stage he takes on the persona with dire results. Good film with a great supporting cast. Well worth watching.,1
1540,"Although I gave a rating of ""9"", my expectations were higher than what the film delivered. I would have been happier had there been more deep diving since I am a diver myself, but it was supposed to portray the life of Carl Brashear and that's what it was about. This film made me angry in the beginning, but happy in the end.",1
1541,"I found this film by mistake many years ago & wondered then (still do) why it didn't get the acclaim it should have. Well written, beautiful acting, one ironic twist after another, and THERE IS PLAUSIBILITY in what the nefarious characters are attempting. I would not recommend this film for people with short attention spans; it requires sufficient intelligence to comprehend that there maybe a kernel of truth in this story.",1
1542,Small college town coed OD's? (Why do we care?) Acting sheriff investigates the incident. (Why do we care?) The interviews show us the comatose subject (Kirshner) as different as the opinions of the subjects being interviewed. (Why do we care?) Result? A mess of flashbacks in this mess of a movie featuring a handful of one-hit wonders and B-flick divas which begs the question...Why do we care?,0
1543,"Doctor Feinstone is a dentist.He has a beautiful wife and a huge house with a pool.Suddenly he discovers that his wife is making out with the pool attendant-he realises that behind everything clean,there is decay.He starts to torture his patients...Corbin Bernsen is brilliant as the deranged dentist-he is completely believable.There is surprisingly little gore but the scenes of dental torture are quite nasty and grotesque.Highly recommended.""The Dentist 2"" is also worth checking out!",1
1544,"At least it's not full of sensless violence or fluff. It's also not very full of thought or a smooth storyline. This story had some potential but the director appears to have lost site of the green. The story is disjointed and goes off in strange<br /><br />directions, to no conclusion. I also don't believe the director spent much time around a golf country club, either. Some of the depictions are absurd. Not very engaging.",0
1545,"I really love this movie. I remember one time when I was in 2nd >grade, my teacher showed it to us on a 16mm film reel. This movie, however, can be a little frightening for 2nd graders such as the scene where Bill murders Nancy and seeing Fagin's face for the first time on the screen. One of my relatives is sick of seeing this movie because she studied over it in music class. If I were a teacher and could grade the people who produced this wonderful film, I would give them an A+.",1
1546,"In all of low budget history. this movie has to be one of the worst. True ther are some humorous sides to the movie, but in general it was just plain awful. I just can't understand what person could not out run a bunch of slugs. I mean they have to be one of the slowest creatures on the planet. The only part worth while in this movie is the close up of a slugs attempt to bite the finger of a man. This was rather amusing.",0
1547,"(Spoiler included, some would say)<br /><br />This film is not possible to take seriously. At some parts it is so awfully stupid that I just can't help laughing at it all. Try me for the sequence where Stallone's character jumps some 20 meters with full climbing gear or (and this is really my favorite) snuffs a bad guy by sticking him onto a stalactite. Yeah, what ungodly strength did he muster to accomplish such feats? I dunno, but he sure gives reality a run for the money.",0
1548,"I have never seen a movie as bad as this. It is meant to be a ""fun"" movie, but the only joke is at the start, and it is NOT funny. If you like this sort of movie, then you may just be able to give it a vote of 2. If it had the necessary votes, it would truly belong on the bottom 100.<br /><br />",0
1549,"Unique movie about confused woman (Lindsay Crouse) who gets involved with sharp con men. Joe Mantegna gives an Oscar-caliber performance as the slickest of the group. Absolutely enchanting first hour, as Mantegna shows Crouse ""the ropes"" of his con games. Story line unravels a bit later on, but still stands as a unique portrayal of an innocent caught up in a dark world. Definitely worth a shot.",1
1550,The script for this movie was probably found in a hair-ball recently coughed up by a really old dog. Mostly an amateur film with lame FX. For you Zeta-Jones fanatics: she has the credibility of one Mr. Binks.,0
1551,"Autobiography of founder of zoo in NYC starts out by being very cute and would be great family movie if it stayed there. however we get more and more involved with reality as gorilla grows up to be a wild thing not easily amenable to his ""mother's"" wishes - this might scare younger children, esp. scenes where Buddy tries to injure Gertrude. rather quick resolution at the end. below average.",0
1552,"I am sorry to say that it was one of the worst films I've ever seen. Although visually fascinating (e.g. the use of colour was absolutely stunning), it was pretty boring and disturbing (see the father/son incest).<br /><br />What's more, music is totally absent, and if you think of those wonderful soundtracks by Michael Nyman (who wrote the soundtracks for most of Greenaway's films) then you can imagine what a difference it makes.<br /><br />",0
1553,"I´m from Germany and I love the mvovies. I go 200 times a year. Tonight I saw ""Pecker"", it was a wonderful evening. Thank you, Mr. Waters. Everybody who has a chance to see the movie, go!!!",1
1554,"Worst Bob Hope comedy ever(and that includes some heavy competition). Hope, on an island with sailors, dreams aloud of being in a bathtub with a geisha girl ""steering his ship"". Somebody certainly steered this Hope-hackery over the cliff, as it features Phyllis Diller and Gina Lollobrigida and still can't work up any laughs or excitement. Where's Bing Crosby when you really need him?",0
1555,"...And that's why hard to rate. <br /><br />From the adult point of view (hmm, student point of view:)). i must say i fell nearly asleep here. Sure, there is some laughing scene (all the credit takes here Eddie), but that can't save the disney type of script and whole movie, that's why<br /><br />2 out of 10",0
1556,"This movie is incredible.With great characters,specially the old swordsman that can fly in the shape of fireball and jump across the trees,this film tells a classic story of battle between good and forces of evil.The final showdown is specially breathtaking and the music score is kinda cool.<br /><br />Very,very recommendable.Not for the smallest children though.This one deserves a 10.",1
1557,"This movie re-wrote film history in every way. No one cares what anyone thinks about this movie, because it transcends criticism. Every flaw in the movie is easily overcome by the many amazing things the movie has going for it. It is an extremely beautiful movie, and I doubt many of us will see anything like it again. I've seen it more times than I care to count, and I still become transfixed every time, with a feeling which is hard to describe. One for the ages.",1
1558,"This movie is BAD! It's basically an overdone copy of Michael Jackson's Thriller video, only worse! The special effects consist of lots of glow in the dark paint, freaky slapstick fastmoving camera shots and lots of growling. I think the dog was the best actor in the whole movie.",0
1559,"I rented this thinking it might be interesting, and it might have been an interesting story except that is was told in such an uninteresting manner. Hard to follow, strange editing, disjointed storyline, the characters mumble, all in all a dreadfully dull waste of time. I just couldn't get into it and didn't care what happened to the characters - not even Ian Holm could save this film. Unless you need a cure for insomnia, I'd skip it. 3/10, and that's being generous.",0
1560,"Just the ultimate masterpiece in my opinion. Every line, every phrase, every picture is exactly in place and Lindsay Crouse and Joe Mantegna are just THE cool shrink and the sleazy con-man, so well cast. 10 out of 10!",1
1561,This film is the worst film I have ever seen. The story line is weak - I couldn't even follow it. The acting is high-schoolish. The sound track is irritating. The attempts at humor are not. The editing is horrible. The credits are even slow - I would be embarrassed to have my name associated with this waste of film. Don't waste your time even thinking about this attempt at acting.,0
1562,"Well, if you are looking for a great mind control movie, this is it. No movie has had so many gorgeous women under mind control, and naked. Marie Forsa, as the busty Helga, is under just about everytime she falls asleep and a few times when she isn't. One wishes they made more movies like this one.",1
1563,If you ever see a stand up comedy movie this is the one. You will laugh nonstop if you have any sense of humor at all. This is a once in a lifetime performance from a once in a lifetime performer. This is a stand up standard.,1
1564,"At two and a quarter hours this is a sometimes slow moving thoughtful film interrupted by vast sword battles. The battle between darkness and light is signified by the constant motif of the blazing sun and is superbly demonstrated by a three way fight between 'demons', bandits and soldiers in a forest during an eclipse.<br /><br />Be prepared: following a stunning sword fight under lightning filled skies the end of this picture will have you scratching your head in puzzlement.",1
1565,"SUcks. That's all I got to say about this sorry excuse for a film. Sucks. Sucks. Sucks. I mean, what the hell were they thinking? The idiots involved should never be allowed to make another films. The acting was so bad that it even failed to entertain on a bad level. The attempt at a ""lesbian scene"" was sad. I felt so bad for the ladies involved. This movie sucks! Sucks! Sucks!<br /><br />I heard rumors of a sequel.<br /><br />God<br /><br />Help<br /><br />Us<br /><br />All",0
1566,"This is surely one of the worst films ever made. Each scene is painful. You will groan at the flimsy attempts at humor, the awkward camera work, the sexism and racism, the ridiculous story line, the wooden acting. Poor Joan Bennett; she is the only one in the movie who is not an embarrassment. In all, dreadful.",0
1567,"Although not one of Vonnegut's better known works, it is a definite ""must-see"". Interestingly thought out, I especially like how the director filmed the couple in love.",1
1568,"Strangely, this version of OPEN YOUR EYES is more mature and more nuanced. Aided by hindsight, Crowe's screenplay is a lot tighter and more fleshed out than Amenabar's original. The Spanish filmmaker should get credit for thinking of the story first, but there's no doubt that Crowe has improved on it -- if just slightly. Notice that you have no idea what the lead did in OPEN YOUR EYES, but you know almost everything about the lead in VANILLA SKY. That's what i mean by more ""fleshed out.""",1
1569,"This was one of the worst movies I have ever seen. Branaugh seemed to have so much trouble remembering his accent that he couldn't deliver his lines. The plot was definitely not worthy of John Grisham's name. No wonder it was never published as a book or released in theaters. I didn't even watch the whole thing. I decided I didn't care who done it, then realized there was no ""whodunit"" to care about!",0
1570,"Absolutely stunning, warmth for the head and the heart. The kind of movie western movie makers are too rushed, too frenetic to even attempt. My kids watched it, and they loved it too. What real people--goes to show you how cultural differences (the Japanese setting) is less important than the human similarities. Go see it, whether you like dancing or not.",1
1571,"The visuals and effects are up to par with the the original film and provide a lot of entertainment even if the storyline is essentially the same as the first two films. It also seems a lot more erotically charged than I remember the other films being. If you're a big fan of flying prehensile hair and tongues that can reach all the way down into your stomach, you'll like this film.",1
1572,"maybe i identify with this film cause i live in nyc and suffer from bad insomnia but whatever it is, i must praise the filmmaker on a most amazing job. to do what she did with no budget...wow, thats all i can say. really, really good. like no money was spent on this film and it still blew me away. i definitley suggest checking it out if you can. great directing, fantastic score and of course a script that will knock you on your arse. see it.",1
1573,"Despite the high ratings given to this film by IMDB users, this is nothing more than your typical girl-with-a-bad-childhood-obsessively-stalks-married-man film. The attractive Justine Priestly's brief nude scenes may attract voyeurs, but the film is hackneyed tripe.<br /><br />* 1/2 out of ****",0
1574,"Every kid has that movie that he pops into VHS when he has nothing to do, or when there is a babysitter around. This was that movie for me.<br /><br /> I can tell you the whole plot exactly, I must have seen it 100 times at least, and I can say it is a good kids/family movie.<br /><br />I still have the tape, I haven't watched it in 5 years, but maybe I'll get around to it this week, and be a kid for the day.<br /><br /> You just have to love the care bears, and their messege.<br /><br />",1
1575,Kalifornia is the story of a writer and his girlfriend photographer who are looking for someone to help pay gas money and take turns at the wheel for a cross country road trip to famous murder sights. Ironically a serial killer and his girlfriend answer the post. Kalifornia is a diamond in the rough and a very intriguing journey with a serial killer. Great performances all around by the leads with Pitt in particular being exceptional. Check it out!!,1
1576,"A suspenseful thriller that bears some resemblance to Deliverance as for scenery and setting. There are also some very innovatively shot scenes and good music, although the daftness and sometimes seemingly careless attitude of one of the characters is unfitting to the situation, although this is not a mayor problem. It also poses interesting questions about justness of revenge and limits of friendship.<br /><br />",1
1577,"My interest in Dorothy Stratten caused me to purchase this video. Although it had great actors/actresses, there were just too many subplots going on to retain interest. Plus it just wasn't that interesting. Dialogue was stiff and confusing and the story just flipped around too much to be believable. I was pretty disappointed in what I believe was one of Audrey Hepburn's last movies. I'll always love John Ritter best in slapstick. He was just too pathetic here.",0
1578,"Turgid dialogue, feeble characterization - Harvey Keitel a judge? He plays more like an off-duty hitman - and a tension-free plot conspire to make one of the unfunniest films of all time. You feel sorry for the cast as they try to extract comedy from a dire and lifeless script. Avoid!",0
1579,"A Christmas Story Is A Holiday Classic And My Favorite Movie. So Naturally, I Was Elated When This Movie Came Out In 1994. I Saw It Opening Day and Was Prepared To Enjoy Myself. I Came Away Revolted And Digusted. The Anticipation that Rang True In A Christmas Story Is Curiously Missing from This mess. A Red Ryder BB Gun Is Better to get than a chinese top.And It Is Not Very Funny At all. Charles Grodin Is Good but the Buck Stops There. Bottom Line:1 Star. Don't Even Bother.",0
1580,"This is an hybrid creature born at Carl Macek mind. With Robotech the second generation (Robotech Masters) and Megazone 23 into one miserable movie, that have no logic! The story is very, very bad, and you cannot forgive the action of Megazone when have nothing to do with Robotech. If this movie have so high rank is for the TV series and not for itself!! I did said it, the name cannot save this!",0
1581,dark angel rocks! the best show i have seen in ages damn those people who took it off! me and my friends have gatherings to watch every DA episode! takes like 4 days but it is worth it! it finished before it finished what it wanted to say and that annoys the hell out of me!,1
1582,My definition of a great movie is if you want to continue to see it over again. This movie for some reason strikes a cord in me even though the scenes with Scott Glenn still make me winch; I watch it over and over again and love the music!,1
1583,"I really enjoyed this. I got it thinking it was going to be a documentary, but it revealed itself as a good piece of tongue in cheek fun.<br /><br />I think this has been well done, pretty much an extended TV show into a film, but due to the characters or rather original actors willingness to have fun and be made fun off helps this work in a great old style Innocent way.<br /><br />If you are a fan of the original TV series then i am sure you will enjoy this.<br /><br />Q",1
1584,"Nice movie with a great soundtrack which spans through the rock landscape of the 70's and 80's. Radiofreccia describes a generation, it describes life in a small village near Correggio (hometown of Ligabue, the singer who wrote the book that inspired the movie), it describes life of young people and their problems relating to the world. It reminds of Trainspotting, with a bit of Italian touch.",1
1585,"I love watching Jerry as much as the rest of the world, but this poor excuse for a soft-core porno flick is needlessly offensive, lacks anything resembling wit, and serves merely as a vehicle of self-promotion for Springer. Even though it runs a quick 90 minutes, the film drags hideously, and I should have had the common sense to walk out. Simply atrocious.",0
1586,"Beautiful and touching movie. Rich colors, great settings, good acting and one of the most charming movies I have seen in a while. I never saw such an interesting setting when I was in China. My wife liked it so much she asked me to log on and rate it so other would enjoy too.",1
1587,"Poorly written conspiracy drama/mystery about the possibility that AIDS was introduced to the public by the government. Wlaschiha plays a gay researcher looking for answers--that within this foggy plot would be hard for anyone to find. Despite the cinematography itself being commendable, the camera hungers for characters of true depth instead of the shallow, amateur acting it unfortunately has to convey. Grade: D+",0
1588,"This was a great movie but it had the worst ending I think I have ever seen!!! The actors were great and displayed wonderful talent. The entire story was twisted and unexpecting, which, is what made it entertaining. As good as the movie was, the entire film is judged by the ending, which was terrible! Maybe a sequel could eliminate this bad ending.",1
1589,"I read the novel some years ago and I liked it a lot. when I saw the movie I couldn't believe it... They changed everything I liked about the novel, even the plot. I wonder what did Isabel Allende (author) say about the movie, but I think it sucks!!!",0
1590,"Lots of singing and dancing in this one, especially by Gene Kelly. Two sailors go on liberty to see if they can find love and romance. They meet up with a woman who is trying to break into show business. Musical lovers only.",1
1591,"If the creators of this film had made any attempt at introducing reality to the plot, it would have been just one more waste of time, money, and creative effort. Fortunately, by throwing all pretense of reality to the winds, they have created a comedic marvel. Who could pass up a film in which an alien pilot spends the entire film acting like Jack Nicholson, complete with the Lakers T-shirt. Do not dismiss this film as trash.",1
1592,"This is a horrible movie. All three stories are bracketed with a psychiatrist hypnotist line which is unnecessary and all the stories are bad. The first is about wild wolves and some lady, there are some things that don't make sense, but the hypnotism thing makes up for that. The second one, with bad Bill Paxton as a maniac roommate should not be viewed by anyone. The last one, sadly the best is almost incomprehensible which I guess makes it better than the other garbage.",0
1593,"This movie is goofy as hell! I think it was written as a serious film, but then when it came time to film, Michael Cooney said ""Hey, let's throw in some humor and spice it up!"" The characters are actually slightly developed, too. Oh, and the death sequences are the best. One thing I hate, though, was the hairdryer-weapons. What was that all about?",1
1594,The first one was different and funny. This attempt should have never left the studio. This movie does not make you laugh. It is a weak attempt at gross out humor. The movie picks out current and old movies to rip-off. This time the jokes seem used and overdone. The audience that I saw it with only re-acted to Hannibal dinner scene and was otherwise asleep.,0
1595,"This movie started slowly, then gained momentum towards the middle. However, the fact that the movie ran over two nights broke that momentum at its peak. The second part really got interesting, but then gave way to a simply pathetic ending. Playing football in the yard? Really, could it get any more sappy and maudlin? Now I hear plans for a similar movie based on the '70s. I won't make any great efforts to tune into that one if it's anything like ""The '60s.""",1
1596,"A haunting piece that the discerning horror film fan will fall upon with gratitude. Keep your Freddys and your Jasons -- this film is in the same company as ""The Haunting"" (the original). Lyrical and truthful, it stays with you long into the night, much like those terrifying CBS Radio Mystery Theatre shows. A smart rent.",1
1597,"This film is stunningly beautiful. Goldsworthy's art really benefits with the medium of film because you can see the art at its most beautiful, moving and changing and blossoming. I strongly recommend this movie to everyone. I can think of nothing else to say about it. It's just the kind of movie you HAVE TO see, because it's so visually compelling and left me very refreshed when I left the theatre.",1
1598,"Very good drama about a young girl who attempts to unravel a series of horrible crimes. She enlists the aid of a police cadet, and they begin running down a series of clues which lead to a traveling carny worker with a long police record. An ending which is guaranteed to keep you on the edge of your seat.",1
1599,"This is yet another bad movie that you should probably avoid watching. The plot could be a lot ""thicker"" than it actually is and would be better made as a blockbuster type movie.<br /><br />The acting leaves something to be desired, though you can not quite place your finger on what it is.<br /><br />This is one of those that you watch on late night TV, perhaps on USA, simply because you can not get to sleep. Watch it if you want but do not expect too much from it.",0
1600,"If you want to see a mystery, don't watch this. Though there are elements straight out of Elmore Leonard territory, this comes closer to an episode of ""Dynasty"", since the filmmaker focuses on ""character development"" - i.e. long, boring talks between stupid, un-involving characters. Some people can make fascinating movies without real action (see ""Exotica""), but not this one. Avoid it, especially if you like the actors involved in this one.",0
